"id","fqdn/ip","port","severity","finding","cve","cwe"
"service","vigipirate.gouv.fr/87.98.148.216","443","INFO","HTTP","",""
"pre_128cipher","vigipirate.gouv.fr/87.98.148.216","443","INFO","No 128 cipher limit bug","",""
"SSLv2","vigipirate.gouv.fr/87.98.148.216","443","OK","not offered","",""
"SSLv3","vigipirate.gouv.fr/87.98.148.216","443","OK","not offered","",""
"TLS1","vigipirate.gouv.fr/87.98.148.216","443","INFO","not offered","",""
"TLS1_1","vigipirate.gouv.fr/87.98.148.216","443","INFO","not offered","",""
"TLS1_2","vigipirate.gouv.fr/87.98.148.216","443","OK","offered","",""
"TLS1_3","vigipirate.gouv.fr/87.98.148.216","443","INFO","not offered + downgraded to weaker protocol","",""
"ALPN_HTTP2","vigipirate.gouv.fr/87.98.148.216","443","OK","h2","",""
"ALPN","vigipirate.gouv.fr/87.98.148.216","443","INFO","http/1.1","",""
"cipherlist_NULL","vigipirate.gouv.fr/87.98.148.216","443","OK","not offered","","CWE-327"
"cipherlist_aNULL","vigipirate.gouv.fr/87.98.148.216","443","OK","not offered","","CWE-327"
"cipherlist_EXPORT","vigipirate.gouv.fr/87.98.148.216","443","OK","not offered","","CWE-327"
"cipherlist_LOW","vigipirate.gouv.fr/87.98.148.216","443","OK","not offered","","CWE-327"
"cipherlist_3DES_IDEA","vigipirate.gouv.fr/87.98.148.216","443","INFO","not offered","","CWE-310"
"cipherlist_OBSOLETED","vigipirate.gouv.fr/87.98.148.216","443","LOW","offered","","CWE-310"
"cipherlist_STRONG_NOFS","vigipirate.gouv.fr/87.98.148.216","443","OK","offered","",""
"cipherlist_STRONG_FS","vigipirate.gouv.fr/87.98.148.216","443","OK","offered","",""
"cipher_order-tls1_2","vigipirate.gouv.fr/87.98.148.216","443","OK","server","",""
"cipherorder_TLSv1_2","vigipirate.gouv.fr/87.98.148.216","443","INFO","ECDHE-RSA-AES128-GCM-SHA256","",""
"cipher_order","vigipirate.gouv.fr/87.98.148.216","443","OK","server","",""
"FS","vigipirate.gouv.fr/87.98.148.216","443","OK","offered","",""
"FS_ciphers","vigipirate.gouv.fr/87.98.148.216","443","INFO","DHE-RSA-AES128-GCM-SHA256 DHE-RSA-AES128-SHA256 DHE-RSA-AES256-GCM-SHA384 DHE-RSA-AES256-SHA256 ECDHE-RSA-AES128-GCM-SHA256 ECDHE-RSA-AES128-SHA256 ECDHE-RSA-AES256-GCM-SHA384 ECDHE-RSA-AES256-SHA384","",""
"FS_ECDHE_curves","vigipirate.gouv.fr/87.98.148.216","443","OK","sect283k1 sect283r1 sect409k1 sect409r1 sect571k1 sect571r1 secp256k1 prime256v1 secp384r1 secp521r1 brainpoolP256r1 brainpoolP384r1 brainpoolP512r1","",""
"TLS_extensions","vigipirate.gouv.fr/87.98.148.216","443","INFO","'server name/#0' 'renegotiation info/#65281' 'EC point formats/#11' 'session ticket/#35' 'status request/#5' 'heartbeat/#15' 'application layer protocol negotiation/#16'","",""
"TLS_session_ticket","vigipirate.gouv.fr/87.98.148.216","443","INFO","valid for 300 seconds only (<daily)","",""
"SSL_sessionID_support","vigipirate.gouv.fr/87.98.148.216","443","INFO","yes","",""
"sessionresumption_ticket","vigipirate.gouv.fr/87.98.148.216","443","INFO","supported","",""
"sessionresumption_ID","vigipirate.gouv.fr/87.98.148.216","443","INFO","supported","",""
"TLS_timestamp","vigipirate.gouv.fr/87.98.148.216","443","INFO","random","",""
"cert_compression","vigipirate.gouv.fr/87.98.148.216","443","INFO","N/A","",""
"clientAuth","vigipirate.gouv.fr/87.98.148.216","443","INFO","none","",""
"cert_numbers","vigipirate.gouv.fr/87.98.148.216","443","INFO","1","",""
"cert_signatureAlgorithm","vigipirate.gouv.fr/87.98.148.216","443","OK","SHA256 with RSA","",""
"cert_keySize","vigipirate.gouv.fr/87.98.148.216","443","INFO","RSA 2048 bits (exponent is 65537)","",""
"cert_keyUsage","vigipirate.gouv.fr/87.98.148.216","443","INFO","Digital Signature, Key Encipherment","",""
"cert_extKeyUsage","vigipirate.gouv.fr/87.98.148.216","443","INFO","TLS Web Server Authentication","",""
"cert_serialNumber","vigipirate.gouv.fr/87.98.148.216","443","INFO","E6FF4BDCBBD4E085B145781FC3377A53","",""
"cert_serialNumberLen","vigipirate.gouv.fr/87.98.148.216","443","INFO","16","",""
"cert_fingerprintSHA1","vigipirate.gouv.fr/87.98.148.216","443","INFO","631C735C78EF1B1E7C61AB5E950AB2F4475AF9C7","",""
"cert_fingerprintSHA256","vigipirate.gouv.fr/87.98.148.216","443","INFO","59810B8A78B4EAB5BDEE6C437199DFB69B5721C0300C397175C61A684420DFAD","",""
